name_first	name_second	mi	pk1	pk2
"We use ad-blockers as well, you know. We gotta keep those servers running though. Did you know that we publish useful books and run friendly conferences — crafted for pros like yourself? E.g. upcoming SmashingConf San Francisco , dedicated to smart front-end techniques and design patterns.

By Anselm Hannemann

December 2nd, 2016

Are you afraid of refactoring code? I love refactoring code. It’s n"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.003	26	24
"Photo

BEIJING — China extended a warm welcome this week to the incoming United Nations chief, António Guterres, praising the world body and making clear that it wants a greater role there, at a time when Donald J. Trump’s election to the White House has many wondering whether American involvement will recede.

China supported Mr. Guterres in his campaign for secretary general, and President Xi Ji"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.003	27	24
"This is a rush transcript from ""Fox News Sunday,"" December 11, 2016. This copy may not be in its final form and may be updated.

CHRIS WALLACE, FOX NEWS ANCHOR: I’m Chris Wallace.

Today, the Trump way. We go on the road with President-elect Trump for his first Sunday show interview since winning the election.

(BEGIN VIDEOTAPE)

WALLACE: The CIA has concluded that Russia intervened in the electio"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.008	28	24
"Unsubscribe

Enter your email address to unsubscribe from Inside Daily Brief"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.0	29	24
"Füge diesen Tweet zu Deiner Webseite hinzu, indem Du den untenstehenden Code einfügst. Mehr erfahren

Füge dieses Video zu Deiner Website hinzu, indem Du den unten stehenden Code kopierst. Mehr erfahren

Hmm, es gab ein Problem, den Server zu erreichen. Erneut versuchen? Vorherigen Tweet einfügen Medien beifügen"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.001	30	24
"Powerful WebOps with all the tools you use, and the languages you work in

Broadest Set of Website Services: Apache with PHP, Python, Ruby, NGINX, SSL & FreeSSL, Let’s Encrypt Support, CDN Support…for both Linux and Windows servers.

Multi Server – Easily distribute webspaces and subscriptions across multiple servers with centralized management and Intelligent Server Maintenance."	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.001	31	24
"Story highlights North Korean troops take part in drills reportedly designed to simulate attack on South

News of war games comes as South Korea experiences political upheaval

Seoul, South Korea (CNN) South Korea has strongly condemned North Korean military drills designed to simulate an attack on the South, a Unification Ministry spokesman told reporters in a regular briefing Monday.

North Kore"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.001	32	24
"Encyclo is our encyclopedia of the future of news, chronicling the key players in journalism’s evolution.

Here are a few of the entries you’ll find in Encyclo. Get the full Encyclo ➚"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.0	33	24
"FILE - In this Wednesday, April 6, 2016 file photo Pope Francis waves to the crowd as he arrives on his pope-mobile for his weekly general audience, in St. Peter’s Square at the Vatican. (Andrew Medichini, File/Associated Press)

VATICAN CITY — Pope Francis is marking his 80th birthday on Saturday with a morning Mass with his cardinals and an otherwise “normal” day of back-to-back meetings and aud"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.001	34	24
"NOT AGAIN

Russia is talking a big game about beating back ISIS in Syria—even as jihadists have retaken half of the ancient city of Palmyra.

“Our future Russian allies, with all their international legitimacy, are too busy elsewhere in Syria to help much against ISIS.”

Moscow, as Ford implied, was evidently too busy bombing the rebel-held parts of Eastern Aleppo to prevent one of its major symbo"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.004	35	24
"President-elect Donald Trump said he doesn't need intelligence briefings every day because he is ""a smart person"" and doesn't ""have to be told the same thing in the same words"" every day.

In an interview on Fox News that was taped Saturday and aired Sunday, he was asked about reports that he is getting the presidential daily intelligence briefing only about once a week rather than every day.

""I "	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.002	36	24
"During the Q&A session of a recent conference, an especially frank attendee asked me: “Why do we need journalists anyway?”

It’s a hard question for a career journalist to hear, but these days, it’s not a surprising one. Americans’ trust in journalism is at a historic low. In a recent Gallup poll, just 32 percent say they have a great deal or fair amount of trust in the media. Even real estate age"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.001	37	24
